5.660495832331731147e-01,6.018605595280352993e-01,6.755616664881015643e-01,1.447778384159418286e-01,1.721631149289086227e-01,4.521267281403235638e-01,6.236584984625155315e-01,1.749182691351474084e-01
6.698385614026421964e-01,7.802823783193506557e-01,5.521813883021826908e-02,5.780146907081742391e-01,1.127297042793670850e-01,4.921497435018164501e-01,1.195725522873569979e-01,8.064007091698893737e-01
7.662558992703291105e-01,5.681058201834818799e-01,3.136269170866923250e-01,6.450797486293879945e-01,9.216103818569405526e-01,4.664787888564648766e-01,9.824645342466927778e-01,9.018766660483407138e-01
3.387941464096123623e-01,9.191449595274771289e-02,9.297938806919214816e-01,9.398998029297633838e-01,9.536465740219235432e-01,6.891264555224027033e-01,2.512539809326070905e-01,7.309147199499111958e-01
7.180398310691579189e-01,8.730111861840065268e-01,9.344350142635456935e-01,5.821655516957640053e-01,9.664532109759005341e-01,2.380871047684754993e-01,3.615466617170940561e-02,4.651136837054781203e-01
9.323334449140066038e-01,5.710238094060779979e-01,1.312787690879558544e-01,6.037925346324993781e-01,3.719725471895499735e-01,4.359522116646103451e-01,9.100470099583825023e-01,5.263417914969032996e-01
1.098692241389934571e-01,3.011935662598236862e-01,5.124391552837733767e-03,2.919639815096023994e-01,5.640782123019100897e-02,3.513926866189747145e-01,7.751701300290294583e-01,1.943518367883741160e-01
9.599028115971629527e-01,9.879555921523360817e-01,5.550054041532206384e-01,5.238216454019171131e-01,1.214479500351832719e-01,7.152734622402685538e-01,3.436305176318644183e-01,2.045038165196743640e-01
2.868272539371122809e-01,6.910309311272779809e-01,4.213711385089889405e-01,4.356092152173198229e-01,5.834058344653377803e-01,1.324536071142293492e-01,1.679057525626226344e-01,9.108174999251252846e-01
5.969958607681561391e-01,9.508065773485619987e-01,9.987284762190096199e-01,6.339962321504889475e-01,8.347146814363041178e-01,3.339968157924844694e-01,1.497542484430341991e-01,1.571974334884233548e-01
8.552541993216007388e-01,6.753566228484739753e-01,8.066156060576014086e-01,8.275507501971607338e-01,5.927970023776958364e-01,9.644516460633433264e-01,1.860110840574791535e-01,5.740907513145694363e-01
9.670728342675021239e-01,7.561859944937104894e-01,7.405141302261929459e-01,8.321504327727697881e-01,5.053059596298927758e-01,9.255154131436538201e-01,6.613950277371333231e-01,9.477571836452121090e-01
3.688364571236841249e-01,1.248630370750010710e-01,2.076618113392137144e-01,7.782101183901550812e-01,2.027094231011616066e-01,6.206886280584044124e-01,8.257022337849398985e-01,1.382649609251367963e-02
6.949892845333156544e-01,8.321448293312976308e-01,3.725114832957178435e-02,4.895286929368670714e-01,8.475794687438507891e-02,8.012634899702268942e-01,6.873457938270627343e-01,2.313050668521435260e-01
6.531667884922105483e-01,9.446418898767716676e-01,5.309785631428090014e-01,9.757474485763997230e-01,1.342467953155385696e-01,2.609106475249301504e-01,2.848799623337282538e-01,7.470519330398905922e-01
1.343717188884104019e-01,2.799235450678205783e-01,9.405527457373691336e-02,9.105204864228995387e-02,6.685206286171402335e-02,1.432648690305771411e-01,3.062007058425825212e-01,1.051798248717690648e-01
2.532731735299567633e-01,9.749546225168023161e-01,7.808554287843468833e-01,6.836978225283115718e-01,2.201201044719012234e-01,3.738846796303308406e-01,6.386852027572094137e-01,8.285715052926855284e-01
2.072595323368816855e-01,4.042083730438258971e-01,7.061526189545784815e-01,3.008774585301685067e-01,3.427763429737074041e-01,2.410337327083444114e-01,2.163911228613797089e-01,8.376592071213986301e-01
6.765203201023811674e-01,1.963596565257430260e-01,4.328876195207455591e-01,1.142112576107194993e-01,4.031773567218380760e-01,4.017848573636585985e-01,1.966793983841179927e-01,9.557151216495126667e-01
6.371285171113308943e-01,5.054796519543194311e-01,2.821012846696879239e-01,3.470616217237815215e-01,7.574626749906829826e-01,7.943318259875525866e-01,5.046695536087613121e-01,5.154031646816862322e-01
1.621541659687643633e-01,2.451927088861395043e-01,9.690579404919844597e-01,7.413458752072963343e-01,8.233929340037243749e-01,5.206564592512984424e-01,3.897885987853081380e-01,6.594726713310990196e-02
2.370364034978325596e-01,2.807359477747087273e-01,6.952259299036619988e-02,4.588307332529339977e-01,4.306017143980501172e-01,3.147974026735416153e-01,4.257618371126032919e-01,3.661830080220047218e-02
9.216032147931989549e-01,6.663395966514406021e-01,3.871453822664598921e-01,1.551143154521630596e-01,3.880184856186653097e-01,8.703944573467798929e-01,4.734047204189461566e-01,5.958875641273310153e-01
4.357532429400164942e-01,1.744668888474093238e-01,2.533121899534586385e-02,1.884457039671718070e-01,5.474669341761744246e-01,9.494708262699651513e-01,7.564362434655941270e-01,2.922644813586908197e-01
5.190125451115521482e-01,3.694519523264301331e-01,7.299849327872685034e-01,1.741214777525638691e-01,9.186207820479187491e-01,6.581784738844359550e-01,5.617242607624959305e-01,3.221328454254595020e-01
3.959205042282480380e-01,1.366419005543210441e-01,6.139610578986518519e-01,9.636000459932537732e-01,1.534884058959448405e-01,2.748997269898290630e-01,3.397738979076703192e-01,4.212373194470840909e-01
5.600872556731935348e-02,9.085658774246698766e-01,5.885593401239711531e-01,8.434214890635792772e-01,1.452595204688308661e-01,1.102544078224148849e-01,6.539547821435067743e-01,8.186206873254067151e-01
4.585576943651414883e-01,2.212255910724643115e-01,3.642117614053875796e-01,2.224182673641489638e-01,8.758494590817349490e-01,3.916611926178937830e-01,8.993865545190619093e-01,2.202296051606773830e-01
9.409163605478585435e-01,7.328489103497906054e-01,8.195447534011346402e-01,2.140315029721712725e-01,2.368136708078074637e-01,9.355152447674415228e-01,1.705579868279349653e-01,4.265164439389967227e-03
1.472948745814557474e-02,5.536582894148082135e-01,1.057745436179631654e-01,9.249308746094824230e-01,2.237897427840056241e-02,5.461831015265121714e-01,5.488248587123725208e-01,8.627557568491077689e-01
3.434929527846043024e-02,3.400097090002678901e-01,9.420390196621238887e-01,9.817765710283986591e-01,7.934171010368595844e-01,8.499486936573749096e-01,5.864194523092851608e-01,4.521740061527015908e-01
4.153018111448469885e-01,5.189196105949643242e-03,7.383484712951734474e-01,9.491997324677634573e-01,5.586186120455759463e-01,4.517065349411903546e-02,4.104946734784323259e-01,2.886255389974998198e-01
2.133981738715152315e-02,8.897632633682154291e-01,2.290492468039762308e-01,3.851477536611839780e-01,6.201892380125756388e-01,1.000590377976923601e-01,2.758597888579669144e-01,7.765899948122855223e-01
7.552618287522717688e-01,8.906742150777510192e-01,8.695809804648059471e-02,7.141527061316533809e-01,3.179216723005795497e-01,5.651913780931504538e-01,7.318629875328146184e-02,6.775409162743245561e-01
4.890465268245580699e-01,8.083529555039907777e-01,1.471275546172241822e-01,9.083140324441820734e-01,3.081872758186929729e-03,5.890800704160312762e-01,8.640403548653577959e-01,3.503535535503551901e-01
1.480923020879260366e-01,9.934564100150640176e-01,3.962203764240385118e-01,1.914176622812235329e-01,6.067923786275305487e-01,5.641373284853938574e-02,9.565705953350043256e-01,5.564679796388163346e-01
3.269200470362310651e-01,1.687232510370612892e-01,2.564500922619377121e-01,5.151258089918846483e-01,1.158779384448834285e-02,1.841319005687832855e-01,9.207255441455541867e-01,8.549389360614978450e-01
5.716355406073672096e-01,7.011241695695740184e-01,7.506473883571121997e-01,6.580426689578181554e-01,7.022482095701403360e-01,4.103392848681299832e-01,9.042247806201336724e-02,3.438101488381611892e-01
5.256868342734624111e-01,4.945559444748806044e-01,4.862345768938370894e-01,8.153367312766963970e-02,7.128773902634187865e-01,6.673087044357163267e-01,4.088341111836713004e-01,2.621012865705417416e-02
3.012289380336229394e-01,5.436059178358553234e-01,5.227173776668849747e-01,4.106071422381502023e-01,3.325819748191289893e-01,8.136782137975760998e-01,6.145115984386290142e-01,6.017980975518669728e-01
5.092210104880878774e-01,3.270464878714797186e-01,4.566038473994202262e-01,2.623221059448084258e-01,6.473875114242316764e-01,8.594752227783596377e-01,2.320347570568373208e-01,7.908259577913033800e-01
4.076280149726520946e-02,1.658429330808017244e-02,2.371982977668073700e-01,8.776267856933924749e-01,9.869321118276321858e-01,6.792319643264983497e-01,1.530144340649915446e-01,4.487102269777278329e-01
7.242753254328724299e-01,4.458523556409711985e-01,4.969170320910835104e-01,5.444593067472086600e-01,9.949229333985079027e-01,2.589408750566032924e-01,2.678688668510637028e-01,6.178720384060200077e-01
8.311891839255044490e-01,7.707223239465464948e-01,9.533065674819862778e-01,6.775330409355063699e-01,7.696773248132575684e-01,6.460448688121346317e-01,1.574975945807219335e-02,4.765666871615774070e-01
1.718054860614504076e-01,3.109348415702297211e-02,6.356637715092163798e-01,9.579998131561617836e-01,1.697213186838386345e-01,2.238646270464459964e-01,7.306527103091758901e-01,4.896423942027957610e-01
1.288005686981276154e-01,1.405584101782410833e-01,8.285802753280483435e-01,8.589869425356040367e-01,5.317765331424262332e-01,7.234142062841248944e-01,6.186047489521753068e-02,5.048336445292294083e-01
8.714440508654519579e-01,7.903582234395910566e-01,6.940343683464023083e-01,7.610362801658081544e-01,8.962332122870203532e-01,2.055146901901325901e-02,8.464304904761122961e-01,5.869628365642705070e-01
9.733367442402903746e-01,6.540034722696463909e-01,5.799862233330799199e-01,1.268940628496240675e-01,9.089869471421556379e-02,9.027764749750948337e-01,5.923668538387554250e-01,2.716875503932493774e-01
7.821103573250166585e-01,2.988845546062248171e-01,7.633803990249075910e-02,2.594093323978188814e-01,3.971614188466135453e-01,2.841844209908460650e-01,5.778441686036387415e-01,1.196335227519360611e-01
5.838547328063034003e-01,8.298999334224603508e-02,5.689799431833965082e-01,7.519056243118606986e-01,6.664719666681414578e-01,1.934004702763518491e-01,4.489198699618989208e-01,1.855356233749846651e-01
9.995684690951509577e-01,6.850002565475118432e-01,5.997249256779251247e-01,8.941707660553265269e-01,4.195599843619842173e-01,7.362908506786719487e-01,3.124552768129096195e-04,9.621983274366516792e-01
1.864486818095356380e-01,6.126242853504443309e-01,4.717057292486697140e-01,3.632034186541248655e-01,6.570110983232481106e-01,9.851633428258620429e-01,3.760023454902987061e-01,6.847161777215657885e-01
1.107193400256961252e-01,3.179739260943028611e-01,7.643719224315423943e-01,8.618085598828822969e-01,4.879462526403135492e-01,1.627548236902804923e-01,2.974928696930858596e-01,9.337282126206006838e-01
6.227216290168242629e-01,6.497144711332834000e-01,1.150191909049278483e-01,5.392542506890438125e-02,5.148358935357369992e-01,5.073928953579477374e-01,8.345838425298951480e-02,5.452664248726256657e-01
5.355508228919347857e-01,2.659862557596487931e-01,6.261665984254789485e-01,2.451870984230171691e-01,6.331261341223738404e-01,7.465627049819918426e-01,7.496819898412768746e-01,9.804215573281765961e-01
5.579270486000978968e-01,4.145641282803093630e-01,1.744316699862857312e-01,3.248439982545471283e-01,3.646509855603854988e-01,2.059020337701721326e-01,6.098473386952022457e-01,7.503852059594421364e-01
